"ID"	"HAUTEUR"	"sur_map"	"sur_int"	"LIBELLE"	"LIBELONG"	"TYPEZONE"
"BATIMENT0000000334361184"	10	38.8771	38.8771	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334361186"	3.7	18.5352	18.5352	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334361094"	1.9	46.7438	46.7438	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334361113"	6.2	26.7477	26.7477	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334361118"	5.5	3.91876	3.91876	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334361120"	3.9	13.7991	13.7991	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334361121"	1.8	13.9171	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334361121"	1.8	13.9171	13.9171	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334361097"	2.9	14.2305	14.2305	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334361297"	4.2	206.012	206.012	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361265"	4.1	13.8146	13.8146	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361234"	8.3	6.99462	6.99462	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361252"	4.1	33.322	33.322	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361230"	8.7	8.17478	8.17478	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361209"	22.4	36.8573	36.8573	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361210"	22.1	16.1378	16.1378	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361269"	8	4.93577	4.93577	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361272"	7.3	6.49015	6.49015	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361294"	21.3	38.5786	38.5786	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361215"	7.2	21.0651	21.0651	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361280"	6.7	1.54621	1.54621	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361283"	2.7	9.44	9.44	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361284"	7.5	7.6049	7.6049	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334361290"	5.5	16.8577	16.8577	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334364649"	1.5	1.74581	1.74581	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364635"	4.1	3.29219	3.29219	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364317"	6.3	246.643	246.643	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364972"	4.4	10.812	10.812	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363500"	3.6	61.3978	61.3978	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334365118"	3.6	3.11292	3.11292	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334363480"	2.2	57.3492	57.3492	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364516"	1.8	4.82232	4.82232	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364836"	4.2	9.06234	9.06234	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362117"	6.1	19.2145	19.2145	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362130"	2.4	17.7619	17.7619	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362657"	4.3	46.4943	46.4943	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334362738"	10	5.52186	5.52186	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362740"	5.8	6.67749	6.67749	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364522"	2.4	16.1435	16.1435	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362844"	9.3	3.51576	3.51576	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363059"	1.2	5.59509	5.59509	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363083"	5.9	5.88807	5.88807	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363252"	9.4	11.707	11.707	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363338"	3.2	11.3489	11.3489	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363534"	2.8	18.0508	18.0508	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363536"	4.3	9.34276	9.34276	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363571"	1.9	4.2075	4.2075	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363642"	2.8	17.4485	17.4485	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364693"	2.7	7.08439	1.69684	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364693"	2.7	7.08439	5.35501	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334365038"	2.2	13.5015	4.93588	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334365038"	2.2	13.5015	8.62661	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334365111"	3.1	31.5116	31.5116	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334365116"	2.3	3.02339	3.02339	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364526"	2.3	11.7444	11.7444	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364212"	2.3	17.5761	17.5761	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364214"	5.4	16.6686	16.6686	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364282"	4.1	30.1957	30.1957	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364358"	3.1	15.9362	15.9362	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364359"	2.9	15.8589	15.8589	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364510"	7.3	3.04398	3.04398	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364511"	7.3	3.03991	3.03991	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334363405"	7.6	4.01208	4.01208	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334364530"	4.5	4.26482	4.26482	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364580"	5.7	13.3927	13.3927	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364582"	7.8	6.35652	6.35652	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364585"	4.6	20.3474	20.3474	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334362910"	7.4	13.6808	13.6808	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364654"	2.8	28.82	28.82	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334363394"	3.9	13.0698	13.0698	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363397"	3.9	17.2691	17.2691	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363402"	11.4	29.4274	29.4274	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362914"	2.7	1.67653	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362914"	2.7	1.67653	1.67653	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363602"	6.5	4.58177	4.58177	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334362731"	6.2	14.4051	14.4051	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362867"	7.1	6.42534	6.42534	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362831"	12.6	8.0978	8.0978	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362832"	12.6	15.3817	15.3817	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362935"	4.4	27.0443	27.0443	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362837"	6	10.7103	10.7103	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362869"	5.8	13.8802	13.8802	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362874"	4.6	13.6564	13.6564	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362908"	1.4	3.43852	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362908"	1.4	3.43852	3.43852	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362912"	4.6	3.95531	3.95531	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334363028"	11.2	302.581	302.581	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334363137"	3.6	3.54838	3.54838	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364709"	13.8	119.705	119.705	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364862"	4.7	3.32865	3.32865	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364863"	13	6.72649	6.72649	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364967"	8.4	34.2468	34.2468	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334365131"	5.6	24.9933	24.9933	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361641"	6.1	21.2915	21.2915	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361718"	3.1	7.8907	7.8907	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364506"	6.1	7.66685	7.66685	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334361777"	7.9	8.25695	8.25695	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361779"	4.1	19.8915	19.8915	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361781"	5.6	24.0546	24.0546	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361794"	4.8	52.8175	52.8175	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361826"	4.7	34.6148	34.6148	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361828"	3	1.71324	1.71324	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361829"	1.3	5.07055	5.07055	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361859"	3.1	26.1137	26.1137	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364486"	5	24.4168	24.4168	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364488"	5.8	6.63322	6.63322	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364514"	2.1	21.7187	21.7187	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364590"	4.6	46.6115	46.6115	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364592"	5.4	11.9154	11.9154	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364656"	6.8	3.85376	3.85376	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361546"	5.7	15.6638	15.6638	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334361545"	9	6.78808	6.78808	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364219"	15.5	86.7549	86.7549	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364220"	13.5	47.992	47.992	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364221"	15.6	23.9248	23.9248	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334366538"	10.4	15.9013	15.9013	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334364051"	7.3	7.36893	7.36893	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364238"	15.3	93.4861	93.4861	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364242"	15	98.048	98.048	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364244"	15.1	50.9835	50.9835	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364247"	15.2	12.1842	12.1842	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364052"	8.3	10.1073	10.1073	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364277"	2.2	13.1936	13.1936	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364278"	2.3	12.046	12.046	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364303"	11	21.2716	21.2716	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364304"	2.8	4.52943	4.52943	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364305"	3.2	5.08286	5.08286	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364307"	3.2	12.2046	12.2046	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364341"	5.8	5.22535	5.22535	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364348"	7	49.0625	49.0625	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364045"	7.2	2.58787	2.58787	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334363686"	3.4	15.9992	15.9992	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364372"	13.6	27.6202	27.6202	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364373"	15.6	122.6	122.6	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364375"	15.6	31.0917	31.0917	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364380"	5.2	20.7832	20.7832	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364382"	5.7	11.1018	11.1018	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364049"	6.5	25.5329	25.5329	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364408"	2	4.55379	4.55379	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334365470"	3.5	104.534	104.534	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334363687"	5.4	16.1376	16.1376	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363744"	4.7	48.9376	48.9376	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363746"	4.6	8.56931	8.56931	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363749"	4.1	9.83069	9.83069	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363933"	7.2	9.19995	9.19995	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364050"	8.5	4.95602	4.95602	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364009"	3.7	7.17772	7.17772	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364031"	15.1	66.3858	66.3858	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364033"	3.3	18.9859	18.9859	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364046"	9.5	4.95601	4.95601	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364047"	10	27.1889	27.1889	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364048"	8.5	8.64657	8.64657	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364104"	2.7	23.4372	23.4372	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364108"	8.1	7.60081	7.60081	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364112"	4.9	19.6897	19.6897	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334366488"	3.1	2.76685	0.0732401	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334366488"	3.1	2.76685	2.75464	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334364110"	6.5	143.748	143.748	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334366529"	2.8	9.52118	9.52118	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334366530"	9.5	7.04732	7.04732	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334366532"	10.5	7.07986	7.07986	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334366535"	12.3	21.1298	21.1298	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334366537"	11.8	11.812	11.812	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334363429"	1.9	21.6471	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363429"	1.9	21.6471	21.6471	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363434"	2.2	3.67429	3.67429	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363442"	4.1	12.1175	12.1175	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363443"	4.3	86.3321	86.3321	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
